,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
3456,2013-05-25 00:00:00,63.96962,1.366470754146576,3.6028655,123.7208432648402,114.6459095604915,9.244049
3457,2013-05-25 01:00:00,63.923992,1.4500003159046173,3.6096642,121.6308432648402,107.60270112482344,9.310211
3458,2013-05-25 02:00:00,63.81219,1.5362082570791245,3.626655,120.84084326484019,104.94043573526471,9.472321
3459,2013-05-25 03:00:00,63.926014,1.6250283022721608,3.6094751,120.02084326484018,102.17707166002651,9.3072815
3460,2013-05-25 04:00:00,63.97568,1.7051811317602794,3.6019177,119.86084326484018,101.63787866973614,9.23526
3461,2013-05-25 05:00:00,63.901768,1.7726138234138489,3.6130812,119.8508432648402,101.60417910784298,9.342438
3462,2013-05-25 06:00:00,63.814045,1.8284843564033508,3.6263075,122.32084326484019,109.92797089545068,9.469635
3463,2013-05-25 07:00:00,63.494473,1.861106812953949,3.6754043,123.4708432648402,113.80342051316279,9.933014
3464,2013-05-25 08:00:00,63.18231,1.8722756107648213,3.7246754,125.84084326484019,121.790216681839,10.385651
3465,2013-05-25 09:00:00,62.836136,1.859484742085139,3.7809956,126.3508432648402,123.50889433838957,10.887604
3466,2013-05-25 10:00:00,62.56977,1.8343582550684612,3.825533,125.27084326484018,119.86934165392952,11.273834
3467,2013-05-25 11:00:00,62.891193,1.8103013535340626,3.7719314,122.24084326484018,109.6583744003055,10.80777
3468,2013-05-25 12:00:00,63.347145,1.793961415688197,3.6985157,119.74084326484018,101.23348392701836,10.146637
3469,2013-05-25 13:00:00,63.65527,1.786907434463501,3.650459,118.89084326484019,98.36902116610074,9.69986
3470,2013-05-25 14:00:00,63.776833,1.7859792808691661,3.631857,119.73084326484019,101.19978436512521,9.52359
3471,2013-05-25 15:00:00,63.917088,1.7857450445493062,3.6108136,117.95084326484019,95.20126234814477,9.320221
3472,2013-05-25 16:00:00,64.09978,1.789002428452174,3.5835028,119.59084326484019,100.72799049862114,9.055328
3473,2013-05-25 17:00:00,64.22959,1.7976077497005463,3.5644207,121.37084326484019,106.72651251560158,8.867096
3474,2013-05-25 18:00:00,64.270676,1.8095942040284474,3.5584905,123.7208432648402,114.6459095604915,8.807526
3475,2013-05-25 19:00:00,64.38483,1.83296603957812,3.5419254,123.86084326484018,115.11770342699556,8.641998
3476,2013-05-25 20:00:00,64.35536,1.8637586931387584,3.5462775,124.46084326484018,117.1396771405845,8.684723
3477,2013-05-25 21:00:00,64.24306,1.9006904264291127,3.562558,125.79084326484019,121.62171887237326,8.847565
3478,2013-05-25 22:00:00,64.24289,1.9446098506450653,3.5625458,120.73084326484019,104.56974055444007,8.847809
3479,2013-05-25 23:00:00,64.08748,1.9760124385356903,3.5854094,116.32084326484019,89.70823375956154,9.073151
3480,2013-05-26 00:00:00,63.904293,1.9906375110149384,3.6127107,108.43084326484019,63.11927942586731,9.338776
3481,2013-05-26 01:00:00,63.722954,1.992414265871048,3.6401834,108.79084326484019,64.33246365402064,9.601715
3482,2013-05-26 02:00:00,63.492958,1.9849625130494435,3.6755939,104.67084326484019,50.448244154043444,9.935211
3483,2013-05-26 03:00:00,63.403553,1.9714821477731068,3.6895638,104.84084326484019,51.02113670622696,10.06485
3484,2013-05-26 04:00:00,63.329636,1.9512660602728527,3.7011662,105.42084326484019,52.97571129602958,10.172028
3485,2013-05-26 05:00:00,63.301853,1.92691304286321,3.7055993,100.6008432648402,36.732522463531964,10.212311
3486,2013-05-26 06:00:00,63.214973,1.8992009858290355,3.7193549,101.1608432648402,38.61969792954829,10.338287
3487,2013-05-26 07:00:00,63.085495,1.8650934994220734,3.7402482,104.74084326484018,50.68414108729547,10.5260315
3488,2013-05-26 08:00:00,62.942547,1.8280070622762044,3.7635155,108.61084326484018,63.72587153994398,10.733307
3489,2013-05-26 09:00:00,62.483227,1.7818114658196766,3.8401449,106.6608432648402,57.15445697078001,11.3993225
3490,2013-05-26 10:00:00,61.993767,1.7227719525496166,3.9255724,118.79084326484019,98.03202554716924,12.109039
3491,2013-05-26 11:00:00,61.943424,1.6664903859297435,3.9346125,115.24084326484018,86.0686810751015,12.182037
3492,2013-05-26 12:00:00,61.763096,1.6102839509646099,3.9671445,105.25084326484019,52.40281874384606,12.443512
3493,2013-05-26 13:00:00,61.75333,1.5585812826951344,3.968985,113.76084326484019,81.0811459149155,12.457672
3494,2013-05-26 14:00:00,61.648266,1.5101580917835236,3.9882717,104.62084326484019,50.279746344577696,12.610016
3495,2013-05-26 15:00:00,61.745754,1.466640869776408,3.970436,107.54084326484019,60.120018417377075,12.468658
3496,2013-05-26 16:00:00,61.93652,1.4300715327262878,3.935788,105.59084326484019,53.54860384821311,12.192047
3497,2013-05-26 17:00:00,62.248344,1.4024169147014618,3.8805823,115.62084326484019,87.34926442704115,11.739899
3498,2013-05-26 18:00:00,62.710865,1.3891840676466625,3.8018262,119.22084326484018,99.48110670857463,11.069244
3499,2013-05-26 19:00:00,63.219017,1.392688939968745,3.7187724,119.23084326484019,99.51480627046779,10.332428
3500,2013-05-26 20:00:00,63.63052,1.4107481837272644,3.6543434,120.61084326484018,104.16534581172229,9.735748
3501,2013-05-26 21:00:00,63.87365,1.4472467799981434,3.6172895,122.75084326484019,111.37705205685607,9.383209
